post_code,post_name,post_address,commune_id,commune_name,daira_name,wilaya_code,wilaya_name
13096,Tlemcen Bekhti,Universite Abou Bakr Belkaid,411,Chetouane,Chetouane,13,Tlemcen
13097,Compus Tlemcen,Universite Abou Bakr Belkaid,411,Chetouane,Chetouane,13,Tlemcen
13098,Residence Universitaire Mansourah Iii,Universite Abou Bakr Belkaid,424,Mansourah,Mansourah,13,Tlemcen
13099,Residence Universitaire Tidjani Heddam,Universite Abou Bakr Belkaid,411,Chetouane,Chetouane,13,Tlemcen
13100,Residence Universitaire Mansourah 900 Lits,Universite Abou Bakr Belkaid,424,Mansourah,Mansourah,13,Tlemcen
13101,Residence Universitaire Maliha Hamidou,Universite Abou Bakr Belkaid,443,Tlemcen,Tlemcen,13,Tlemcen
13102,Residence Universitaire Malika Kaid,Universite Abou Bakr Belkaid,443,Tlemcen,Tlemcen,13,Tlemcen
13103,Tlemcen Terre,Tlemcen Terre,423,Maghnia,Maghnia,13,Tlemcen
13104,Residence Universitaire Soufi Menouar,Universite Abou Bakr Belkaid Chetouane,433,Sebbaa Chioukh,Remchi,13,Tlemcen
13105,Maghnia 500 Lits,Route De Oudjda Maghnia Azzouni,423,Maghnia,Maghnia,13,Tlemcen
13106,Mansourah Bachir El Ibrahimi,Universite Abou Bakr Belkaid,424,Mansourah,Mansourah,13,Tlemcen
13107,Mansourah 700 Lits,Universite Abou Bakr Belkaid,424,Mansourah,Mansourah,13,Tlemcen
13108,Tlemcen Chu,Bel Horizon,443,Tlemcen,Tlemcen,13,Tlemcen
13109,Tlemcen Cour,Rue Derrar Abderrahmane,443,Tlemcen,Tlemcen,13,Tlemcen
13110,Tafesra,"Village De Tafesra,El Azails,Tlemcen",415,Azail,Beni Snous,13,Tlemcen
13111,Koudia,"Cité Koudia,Tlemcen",443,Tlemcen,Tlemcen,13,Tlemcen
13112,Tlemcen Sidi Said,"Localite De Sidi Said,Tlemcen",443,Tlemcen,Tlemcen,13,Tlemcen
13113,Sebdou Dermam,Sebdou Dermam,434,Sebdou,Sebdou,13,Tlemcen
13114,Tlemcen Gare Routiere,Tlemcen Gare Routiere Aboutachfine,443,Tlemcen,Tlemcen,13,Tlemcen
,Ghenaina,Ghenaina,443,Tlemcen,Tlemcen,13,Tlemcen
,Maghnia Matmore,Rue  0  Cité Matmor,423,Maghnia,Maghnia,13,Tlemcen
,Tlemcen Agadir,Rue Menouar Omar Agadir,443,Tlemcen,Tlemcen,13,Tlemcen
,Maghnia Betaim,Route De Marsa Ben M'Hidi,423,Maghnia,Maghnia,13,Tlemcen
,Sidi Boudjenane,Route De Marsa Ben M'Hidi Souani,439,Souani,Bab El Assa,13,Tlemcen
22030,Sidi Djillali,Bvd Yebka Ahmed Cité 456 Logts,436,Sidi Djillali,Sidi Djillali,13,Tlemcen
31051,Khemisti,Hai Khemisti,404,Beni Mester,Mansourah,13,Tlemcen
34050,Oued Lakhdar,Oued Lakhdar,428,Oued Lakhdar,Ouled Mimoun,13,Tlemcen
38006,Khemisti,Hai 05 Juillet,404,Beni Mester,Mansourah,13,Tlemcen
14000,Tiaret,Boulevard Du 1er Novembre,483,Tiaret,Tiaret,14,Tiaret
14001,Frenda,Cité Policiere Frenda,456,Frenda,Frenda,14,Tiaret
14002,Ksar Chellala,Cité Belle Vue Chellala,459,Ksar Chellala,Ksar Chellala,14,Tiaret
14003,Sougueur,Boulevard Si Abdelghani,480,Sougueur,Sougueur,14,Tiaret
14004,Mahdia,Rue Mostapha Benboulaid,461,Mahdia,Mahdia,14,Tiaret
14005,Rahouia,Rue Capitaine Boucif,470,Rahouia,Rahouia,14,Tiaret
14006,Tiaret Cnel Boukhari Mustapha,Cité Belle Vue Tiaret,483,Tiaret,Tiaret,14,Tiaret
14007,Ain Deheb,Rue Emir Abdelkader,446,Ain Deheb,Ain Deheb,14,Tiaret
14008,Ain El Hadid,Boulevard Des Martyrs,448,Ain El Hadid,Frenda,14,Tiaret
14009,Ain Kermes,Rue Capitaine Boucif,449,Ain Kermes,Ain Kermes,14,Tiaret
14010,Dahmouni,Rue De La Voctoire,452,Dahmouni,Dahmouni,14,Tiaret
14011,Ksar Chellala El Wiam,Route De Tiaret,459,Ksar Chellala,Ksar Chellala,14,Tiaret
14012,Mechraa Sfa,Rue Du 05 Juillet,462,Mechraa Safa,Mechraa Sfa,14,Tiaret
14013,Medrissa,Rue Mansour Med,463,Medrissa,Ain Kermes,14,Tiaret
14014,Oued Lili,Rue De L'Independance,469,Oued Lilli,Oued Lili,14,Tiaret
14015,Takhmaret,Boulevard Des Martyrs,482,Takhemaret,Frenda,14,Tiaret
14016,Tiaret Benamara Djillali,Bd Bouabdelli Bouabdellah,454,Djillali Ben Amar,Mechraa Sfa,14,Tiaret
14017,Ain Dzarit,Cité Ziroud Youcef,447,Ain Dzarit,Mahdia,14,Tiaret
14018,Colonel Bougara,Cité La Revolution,450,Bougara,Hamadia,14,Tiaret
14019,Guertoufa,Rue Du 1er Novembre,457,Guertoufa,Rahouia,14,Tiaret
14020,Hamadia,Route De Tissemesilt,458,Hamadia,Hamadia,14,Tiaret
14021,Kerman,Cité Karman,483,Tiaret,Tiaret,14,Tiaret
14023,Medroussa,Rue Du 1er Novembre,464,Medroussa,Medroussa,14,Tiaret
14024,Meghila,Rue Principale,465,Meghila,Meghila,14,Tiaret
14025,Mellakou,Rue Omrissi Belkacem,466,Mellakou,Medroussa,14,Tiaret
14026,Rechaiga,Rue Des Marches,471,Rechaiga,Hamadia,14,Tiaret
14027,Si Abdelghani,Rue Emir Abdelkader,475,Si Abdelghani,Sougueur,14,Tiaret
14029,Sidi Hosni,Rue Du 1er Novembre,479,Sidi Hosni,Meghila,14,Tiaret
14030,Si Haoues,Rue Du 1er Novembre,472,Sebaine,Mahdia,14,Tiaret
14031,Tiaret Bouhenni,Rue Chadli Habib,483,Tiaret,Tiaret,14,Tiaret
14032,Tiaret Cité Chaib Mohamed,Cité Chaib Med,483,Tiaret,Tiaret,14,Tiaret
14033,Tiaret Med Boudiaf,Cité Des 282 Logements Prefa,483,Tiaret,Tiaret,14,Tiaret
14034,Tiaret Tahri Bouabdellah,Rue Hallouz Abed Prolonge,483,Tiaret,Tiaret,14,Tiaret
14035,Tiaret Universite,Cité Des 500 Logements,483,Tiaret,Tiaret,14,Tiaret
14036,Tiaret Zaaroura,Hai El Manar,483,Tiaret,Tiaret,14,Tiaret
14037,Tousnina,Rue Principale,485,Tousnina,Sougueur,14,Tiaret
14038,Z'Malet El Emir Aek,Rue Du 1er Novembre,486,Zmalet El Emir Abdelkade,Ksar Chellala,14,Tiaret
14040,Ain Bouchekif,Rue Du 1er Novembre,445,Ain Bouchekif,Dahmouni,14,Tiaret
14041,Ain Meriem,Rue Benaicha Ahmed,445,Ain Bouchekif,Dahmouni,14,Tiaret
14042,Ain Radjah,Ain Radjah,459,Ksar Chellala,Ksar Chellala,14,Tiaret
14043,Ain Sebain,Rue Des Martyrs,472,Sebaine,Mahdia,14,Tiaret
14044,Ain Si Mesbah,Village Agricole Rte De Sougueur,483,Tiaret,Tiaret,14,Tiaret
14045,Bounoual,Route De Mascara,482,Takhemaret,Frenda,14,Tiaret
14046,Chehaima,Rue Houari Boumediene,451,Chehaima,Ain Deheb,14,Tiaret
14047,Dayet Terfes,Village Agricole .,461,Mahdia,Mahdia,14,Tiaret
14048,Djillali Ben Amar,Rue Principale,454,Djillali Ben Amar,Mechraa Sfa,14,Tiaret
14049,Faidja,Rue A A Cote De La Gendarmerie,455,Faidja,Sougueur,14,Tiaret
14050,Frenda Emir Abdelkader,Rue Principale,456,Frenda,Frenda,14,Tiaret
14051,Fritissa,Route De Serguine,474,Serghine,Ksar Chellala,14,Tiaret
14052,Kerroum Amar,Hai El Jamil,446,Ain Deheb,Ain Deheb,14,Tiaret
14053,Kharrouba,Village Agricole,462,Mechraa Safa,Mechraa Sfa,14,Tiaret
14054,Kherbet Ouled Bouziane,Rue Principale,452,Dahmouni,Dahmouni,14,Tiaret
14055,Madna,Rue Mohmaed Boudiaf,460,Madna,Ain Kermes,14,Tiaret
14056,Mahdia Emir Abdelkader,Rue Emir Abdelkader,461,Mahdia,Mahdia,14,Tiaret
14057,El Melaab,Route De Mascara,482,Takhemaret,Frenda,14,Tiaret
14058,Nadorah,Hai Moulayet Habib,467,Nadorah,Mahdia,14,Tiaret
14059,Nador M'Naouer,Village Agricole,480,Sougueur,Sougueur,14,Tiaret
14060,Naima,Rue Chebil Abdelkader,468,Naima,Ain Deheb,14,Tiaret
14061,Rosfa,Village Rosfa,453,Djebilet Rosfa,Ain Kermes,14,Tiaret
14063,Serguine,Commune De Serguine,474,Serghine,Ksar Chellala,14,Tiaret
14064,Sidi Ali Mellal,Cité Des 20 Logements,477,Sidi Ali Mellal,Oued Lili,14,Tiaret
14065,Sidi Bakhti,Rue Sbaa Meziane,478,Sidi Bakhti,Medroussa,14,Tiaret
14066,Sougueur Cité Safa Abdelkader,Cité Safa Abdelkader,480,Sougueur,Sougueur,14,Tiaret
14067,Sougueur Amirouche,Rue Lalla Fatma,480,Sougueur,Sougueur,14,Tiaret
14068,Tagdempt,Rue Principale A Cote A.P.C,481,Tagdempt,Mechraa Sfa,14,Tiaret
14069,Tazaka,Route De Saida,482,Takhemaret,Frenda,14,Tiaret
14070,Temda,Cité Menaoueur Abdelkader,457,Guertoufa,Rahouia,14,Tiaret
14071,Tidda,Rue Principale,484,Tidda,Oued Lili,14,Tiaret
14072,Frenda Ibn Khaldoun,Rue Capitaine Boucif,456,Frenda,Frenda,14,Tiaret
14073,Kaid Ahmed,Aadl Route D'Alger,483,Tiaret,Tiaret,14,Tiaret
14074,Hamadia El Hidhab,Rue Bounaama Djillali,458,Hamadia,Hamadia,14,Tiaret
14075,Tiaret Sidi Khaled,Cité Marie Curie,483,Tiaret,Tiaret,14,Tiaret
14076,Tiaret Ibn Khaldoun,Centre Universitaire Tiaret,483,Tiaret,Tiaret,14,Tiaret
14077,Tiaret Campus,Centre Universitaire Tiaret,483,Tiaret,Tiaret,14,Tiaret
14078,Tiaret Khalil Habib,Centre Universitaire Tiaret,483,Tiaret,Tiaret,14,Tiaret
14079,Torriche,Torriche,483,Tiaret,Tiaret,14,Tiaret
14080,Ain Kermes 05 Juillet 1962,,449,Ain Kermes,Ain Kermes,14,Tiaret
14081,Medrissa Ennadjah,,463,Medrissa,Ain Kermes,14,Tiaret
,Tiaret Cherif Djaghri,Secteur Militaire,483,Tiaret,Tiaret,14,Tiaret
31078,Mahdia,Douar Mahdia,461,Mahdia,Mahdia,14,Tiaret
31081,Sidi Bakhti,Douar Sidi Bakhti,478,Sidi Bakhti,Medroussa,14,Tiaret
15000,Tizi Ouzou,"Bd Colonnel Amirouche T,O",549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15001,Azazga Cherifi Ali Ibn Arezki,Cherifi Ali Tizi Bouchene,506,Azazga,Azazga,15,Tizi Ouzou
15002,Ain El Hammam,"Rue, 1er Novembre",490,Ain-El-Hammam,Ain El Hammam,15,Tizi Ouzou
15003,Boghni,"Reu, Amiche Ahcene",513,Boghni,Boghni,15,Tizi Ouzou
15004,Draa Ben Khedda,Bd Colonel Amirouche,517,Draa-Ben-Khedda,Draa Ben Khedda,15,Tizi Ouzou
15005,Draa El Mizan,Route Principale,518,Draa-El-Mizan,Draa El Mizan,15,Tizi Ouzou
15006,Larbaa Nath Irathen,Bd Colonel Amirouche,530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
15007,Tizi Ouzou Annane Rabah,Nvlle Ville,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15008,Tizi Ouzou Chikh Amar Oumhand,Rue Suiobes Rabah Ex Bd Est,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15009,Ait Ikhlef,Bd Colonel Mohand Oulhadi,516,Bouzeguene,Bouzeguene,15,Tizi Ouzou
15010,Azeffoun Illouli Said Et Mohamed,Rue De La Poste,507,Azeffoun,Azeffoun,15,Tizi Ouzou
15011,Beni Douala,Beni Douala Centre,510,Beni-Douala,Beni Douala,15,Tizi Ouzou
15012,Freha,Freha Centre,519,Freha,Azazga,15,Tizi Ouzou
15013,Iferhounene,Avenue Du 20 Aout,523,Iferhounene,Iferhounene,15,Tizi Ouzou
15014,Mekla,Mekla Centre,534,Mekla,Mekla,15,Tizi Ouzou
15015,Ouacif,Ouacif Centre,537,Ouacif,Ouacif,15,Tizi Ouzou
15016,Ouadhia,Bd Colonel Amirouche,538,Ouadhias,Ouadhias,15,Tizi Ouzou
15017,Souk El Khemis Hassani Ali,Placede Mairie,531,Maatkas,Maatkas,15,Tizi Ouzou
15018,Tadmait,Avenue Du 20 Aout,543,Tadmait,Draa Ben Khedda,15,Tizi Ouzou
15019,Tigzirt,Rue Ahmed Chafai,544,Tigzirt,Tigzirt,15,Tizi Ouzou
15020,Tizi Gheniff,Avenue Cmt Bellaouche,548,Tizi-Gheniff,Tizi-Ghenif,15,Tizi Ouzou
15021,Aghrib,Village Aghrib,488,Aghribs,Azeffoun,15,Tizi Ouzou
15022,Agouni Gueghrane,Agouni Gueghrane,489,Agouni-Gueghrane,Ouadhias,15,Tizi Ouzou
15023,Agouni Ouadellah,Village Agouni Ouadellah,528,Imsouhal,Iferhounene,15,Tizi Ouzou
15024,Ait Bouadou Kaced Ahmed,Place Slimani Mohaned,493,Ait Bouaddou,Ouadhias,15,Tizi Ouzou
15025,Ait Idja,Ait Idir,505,Assi-Youcef,Boghni,15,Tizi Ouzou
15026,Ait Yahia Moussa,Ait Yahia Moussa,496,Ait Yahia Moussa,Draa El Mizan,15,Tizi Ouzou
15027,Akerrou,Agoulmime,504,Akerrou,Azeffoun,15,Tizi Ouzou
15028,Alma Beni Zmenzer,Alma Beni Zmenzer Centre,508,Beni Zmenzer,Beni Douala,15,Tizi Ouzou
15029,Beni Yenni,Beni Yenni,511,Beni-Yenni,Benni Yenni,15,Tizi Ouzou
15030,Boudjima Ougache Ali,Boudjima Centre,514,Boudjima,Makouda,15,Tizi Ouzou
15031,Bounouh,Bounouh Centre,515,Bounouh,Boghni,15,Tizi Ouzou
15032,Djebel Aissa Mimoun,Village Tala Illilane,497,Ait-Aissa-Mimoun,Ouaguenoun,15,Tizi Ouzou
15033,Djemaa Saharidj,Djemaa Saharidj,534,Mekla,Mekla,15,Tizi Ouzou
15034,Ifigha,Ifigha,524,Ifigha,Azazga,15,Tizi Ouzou
15035,Iguersafene,Iguersafene,522,Idjeur,Bouzeguene,15,Tizi Ouzou
15036,Illilten,Chemin De Willaya Nâ°253,526,Illilten,Iferhounene,15,Tizi Ouzou
15037,Illoula Oumalou,Rue Boudjerouna Said,527,Illoula Oumalou,Bouzeguene,15,Tizi Ouzou
15038,Irdjen,Tamazirt Centre,529,Irdjen,Larbaa Nath Iraten,15,Tizi Ouzou
15039,Izarazene,Izarazene,545,Timizart,Ouaguenoun,15,Tizi Ouzou
15040,Makouda,Rue8 Mai 1945,532,Makouda,Makouda,15,Tizi Ouzou
15041,Mechtras,Rue National Nâ° 30,533,Mechtras,Boghni,15,Tizi Ouzou
15042,Sidi Naamane,Sidi Namane,540,Sidi Namane,Draa Ben Khedda,15,Tizi Ouzou
15043,Souama,Souama Centre,541,Souama,Mekla,15,Tizi Ouzou
15044,Taguemount Azouz,Village Tagt Azzouz,499,Ait-Mahmoud,Beni Douala,15,Tizi Ouzou
15045,Tamda,Tamda Centre,539,Ouaguenoun,Ouaguenoun,15,Tizi Ouzou
15046,Tighilt Bougheni,Rue Colonel Ali Mellah,536,M'kira,Tizi-Ghenif,15,Tizi Ouzou
15047,Tikobain,Route Du Cem,539,Ouaguenoun,Ouaguenoun,15,Tizi Ouzou
15048,Tirmitine,Cité El Bordj,546,Tirmitine,Draa Ben Khedda,15,Tizi Ouzou
15049,Tizi N'Tleta,Tizi Ntleta,547,Tizi N'tleta,Ouadhias,15,Tizi Ouzou
15050,Tizi Rached,Rue Bouchfiaa,550,Tizi-Rached,Tizi Rached,15,Tizi Ouzou
15051,Yakouren,Rue Abane Ramdane Nâ°12,551,Yakourene,Azazga,15,Tizi Ouzou
15052,Yatafene,Yateffane,552,Yatafene,Benni Yenni,15,Tizi Ouzou
15053,Agouni Bouafir,Agouni Bouafir,534,Mekla,Mekla,15,Tizi Ouzou
15054,Agouni Bouragh,Agouni Bouragh,550,Tizi-Rached,Tizi Rached,15,Tizi Ouzou
15055,Ain Zaouia,Ain Zaouia,491,Ain-Zaouia,Draa El Mizan,15,Tizi Ouzou
15056,Ait Abdelkrim,Bureau De Poste Ouadhia,538,Ouadhias,Ouadhias,15,Tizi Ouzou
15057,Ait Abdelmoumene,Ait Abdelmoumene,547,Tizi N'tleta,Ouadhias,15,Tizi Ouzou
15058,Ait Agouacha,Ait Aguouacha,492,Ait Aggouacha,Larbaa Nath Iraten,15,Tizi Ouzou
15059,Ait Chaffa,Ait Chaffa,498,Ait-Chafaa,Azeffoun,15,Tizi Ouzou
15060,Ait Saada,Ait Saada,552,Yatafene,Benni Yenni,15,Tizi Ouzou
15061,Ait Said Hnadssi Amar,Ait Said,535,Mizrana,Tigzirt,15,Tizi Ouzou
15062,Ait Toudert,Ait Toudert,501,Ait-Toudert,Ouacif,15,Tizi Ouzou
15063,Attouche,Attouche,532,Makouda,Makouda,15,Tizi Ouzou
15064,Beni Kouffi,Poste Boghni,513,Boghni,Boghni,15,Tizi Ouzou
15065,Beni Mendes,Rue Allili Dahmane,513,Boghni,Boghni,15,Tizi Ouzou
15067,Frikat,Village Frikat,520,Frikat,Draa El Mizan,15,Tizi Ouzou
15068,Iflissen,Iflissen,525,Iflissen,Tigzirt,15,Tizi Ouzou
15069,Ighil Bouzrou,Hitel De La Poste,509,Beni-Aissi,Beni Douala,15,Tizi Ouzou
15071,Taguemount Oukerrouche,Tagt Oukerrouche,510,Beni-Douala,Beni Douala,15,Tizi Ouzou
15072,Taka Ath Yahia,Tajka Ath Yahia,502,Ait-Yahia,Ain El Hammam,15,Tizi Ouzou
15073,Tassaft,Tassaft,521,Iboudrarene,Benni Yenni,15,Tizi Ouzou
15074,Tifra Talmat Amar Ali,Tifra Poste,544,Tigzirt,Tigzirt,15,Tizi Ouzou
15075,Tifrit Nait El Hadj,Hotel De La Poste,504,Akerrou,Azeffoun,15,Tizi Ouzou
15076,Zekri,Zekri,553,Zekri,Azazga,15,Tizi Ouzou
15077,Abizar,Hotel De La Poste,545,Timizart,Ouaguenoun,15,Tizi Ouzou
15078,Adila Tamdikht,Hotel De La Poste,548,Tizi-Gheniff,Tizi-Ghenif,15,Tizi Ouzou
15079,Agoulmime,Agoulmime,495,Ait Khellili,Mekla,15,Tizi Ouzou
15080,Agouni Oufekous,Hotel De La Poste,514,Boudjima,Makouda,15,Tizi Ouzou
15081,Agouni Ouzaraz,Hotel De La Poste,545,Timizart,Ouaguenoun,15,Tizi Ouzou
15082,Ait Atelli,Hotel De La Poste,530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
15083,Ait Bouada,Hotel De La Poste,506,Azazga,Azazga,15,Tizi Ouzou
15084,Ait Boumahdi,Hote De La Poste,494,Ait Boumahdi,Ouacif,15,Tizi Ouzou
15085,Ait Ergane,Hotel De La Poste,489,Agouni-Gueghrane,Ouadhias,15,Tizi Ouzou
15086,Ait Frah,Hotel De La Poste,530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
15087,Ait Hessane,Hotel De La Poste,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15088,Ait Hichem,Hotel De La Poste,502,Ait-Yahia,Ain El Hammam,15,Tizi Ouzou
15089,Ait Idir,Hotel De La Poste,510,Beni-Douala,Beni Douala,15,Tizi Ouzou
15090,Ait Imghour,Hote De La Poste,533,Mechtras,Boghni,15,Tizi Ouzou
15091,Ait Issad,Hotel De La Poste,524,Ifigha,Azazga,15,Tizi Ouzou
15092,Ait Mislaine,Hotel De La Poste,503,Akbil,Ain El Hammam,15,Tizi Ouzou
15093,Ait Ouabane,Hotel De La Poste,503,Akbil,Ain El Hammam,15,Tizi Ouzou
15094,Ait Smadh,Hotel De La Poste,499,Ait-Mahmoud,Beni Douala,15,Tizi Ouzou
15095,Ait Youcef,Hotel De La Poste,525,Iflissen,Tigzirt,15,Tizi Ouzou
15096,Ait Zellal,Ait Zellal,541,Souama,Mekla,15,Tizi Ouzou
15097,Akaoudj,Hotel De La Poste,497,Ait-Aissa-Mimoun,Ouaguenoun,15,Tizi Ouzou
15098,Akbil,Hotel De La Poste,503,Akbil,Ain El Hammam,15,Tizi Ouzou
15099,Azib El Madjene,Attouche,496,Ait Yahia Moussa,Draa El Mizan,15,Tizi Ouzou
15100,Azouza,Hotel De La Poste,530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
15101,Azroubar Sidhoum Mohamed,Azroubar Ait Said,535,Mizrana,Tigzirt,15,Tizi Ouzou
15102,Berkouka Amar Akli,Hotel De La Poste,531,Maatkas,Maatkas,15,Tizi Ouzou
15103,Boubehir,Hotel De La Poste,527,Illoula Oumalou,Bouzeguene,15,Tizi Ouzou
15104,Boufhaima,Hotel De La Poste,518,Draa-El-Mizan,Draa El Mizan,15,Tizi Ouzou
15105,Bouhadj,Hotel De La Poste,536,M'kira,Tizi-Ghenif,15,Tizi Ouzou
15106,Bouhinou,Hotel De La Poste,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15107,Boukellal,Hotel De La Poste,525,Iflissen,Tigzirt,15,Tizi Ouzou
15108,Boumahni,Hotel De La Poste,491,Ain-Zaouia,Draa El Mizan,15,Tizi Ouzou
15109,Chebel,Hotel De La Poste,551,Yakourene,Azazga,15,Tizi Ouzou
15110,Cheurfa,Cheurfa,547,Tizi N'tleta,Ouadhias,15,Tizi Ouzou
15111,Cheurfa Bahloul,Hotel De La Poste,506,Azazga,Azazga,15,Tizi Ouzou
15112,Djebla,Hotel De La Poste,539,Ouaguenoun,Ouaguenoun,15,Tizi Ouzou
15113,El Kalaa,Hotel De La Poste,495,Ait Khellili,Mekla,15,Tizi Ouzou
15114,Hennia,Hotel De La Poste,518,Draa-El-Mizan,Draa El Mizan,15,Tizi Ouzou
15115,Iboudrarene,Hotel De La Poste,521,Iboudrarene,Benni Yenni,15,Tizi Ouzou
15116,Ichoukren,Hotel De La Poste,518,Draa-El-Mizan,Draa El Mizan,15,Tizi Ouzou
15117,Ighil Guefri,Ighil Bouzrou,530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
15118,Iguer Mehdi,Hotel De La Poste,512,Beni-Zikki,Bouzeguene,15,Tizi Ouzou
15119,Ihdikaouene,Ihdikaouene,539,Ouaguenoun,Ouaguenoun,15,Tizi Ouzou
15120,Issenadjen,Hotel De La Poste,525,Iflissen,Tigzirt,15,Tizi Ouzou
15121,Kemmouda,Hotel De La Poste,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15122,Koukou,Hotel De La Poste,502,Ait-Yahia,Ain El Hammam,15,Tizi Ouzou
15123,Menacera,Hotel De La Poste,542,Souk-El-Tenine,Maatkas,15,Tizi Ouzou
15124,Mezeguene,Hotel De La Poste,527,Illoula Oumalou,Bouzeguene,15,Tizi Ouzou
15125,Mezrara,Hotel De La Poste,520,Frikat,Draa El Mizan,15,Tizi Ouzou
15126,Moknea,Hotel De La Poste,524,Ifigha,Azazga,15,Tizi Ouzou
15127,Ouardja,Hotel De La Poste,526,Illilten,Iferhounene,15,Tizi Ouzou
15128,Ouled Itchir,Hotel De La Poste,548,Tizi-Gheniff,Tizi-Ghenif,15,Tizi Ouzou
15129,Ouled Meriem,Hotel De La Poste,548,Tizi-Gheniff,Tizi-Ghenif,15,Tizi Ouzou
15130,Redjaouna,Hotel De La Poste,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15131,Sidi Ali Bounab,"Sidi Ali Bounab,Tadmait",543,Tadmait,Draa Ben Khedda,15,Tizi Ouzou
15132,Stita,Hotel De La Poste,532,Makouda,Makouda,15,Tizi Ouzou
15133,Taadja,Hotel De La Poste,550,Tizi-Rached,Tizi Rached,15,Tizi Ouzou
15134,Tabouda,Hotel De La Poste,553,Zekri,Azazga,15,Tizi Ouzou
15135,Tafoughalt,Hotel De La Poste,496,Ait Yahia Moussa,Draa El Mizan,15,Tizi Ouzou
15136,Taguemount El Djedid,Taguemount El Djedid,538,Ouadhias,Ouadhias,15,Tizi Ouzou
15137,Taguercift,Hotel De La Poste,519,Freha,Azazga,15,Tizi Ouzou
15138,Tahanouts,Hotel De La Poste,497,Ait-Aissa-Mimoun,Ouaguenoun,15,Tizi Ouzou
15139,Tahouna Takdimt,Hotel De La Poste,516,Bouzeguene,Bouzeguene,15,Tizi Ouzou
15140,Taka,Hotel De La Poste,536,M'kira,Tizi-Ghenif,15,Tizi Ouzou
15141,Taksebt Kharbachen Said Et Kharbachen Lounes,Hotel De La Poste,525,Iflissen,Tigzirt,15,Tizi Ouzou
15142,Tala Amara Kahlal M'Barek,Hotel De La Poste,550,Tizi-Rached,Tizi Rached,15,Tizi Ouzou
15143,Tala Athmane,Hotel De La Poste,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15144,Tala Bouzrou Chara Ali,Hotel De La Poste,532,Makouda,Makouda,15,Tizi Ouzou
15145,Tala Tegana,Tala Tegana,519,Freha,Azazga,15,Tizi Ouzou
15146,Taourirt Amokrane,Taourirt Mokrane,530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
15147,Taourirt Menguelet,Taourirt Menguelet,490,Ain-El-Hammam,Ain El Hammam,15,Tizi Ouzou
15148,Tazerouts,Hotel De La Poste,526,Illilten,Iferhounene,15,Tizi Ouzou
15149,Tazrart,Hotel De La Poste,532,Makouda,Makouda,15,Tizi Ouzou
15150,Tigounatine,Hotel De La Poste,504,Akerrou,Azeffoun,15,Tizi Ouzou
15151,Timizart,Hotel De La Poste,545,Timizart,Ouaguenoun,15,Tizi Ouzou
15152,Timizart Loghbar Mokhtari Rabah,Hotel De La Poste,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15153,Tizi Lilane Lani Ahmed,Hotel De La Poste,531,Maatkas,Maatkas,15,Tizi Ouzou
15154,Tizi N'Terga,Tizi N'Terga,534,Mekla,Mekla,15,Tizi Ouzou
15155,Tizit,Hotel De La Poste,526,Illilten,Iferhounene,15,Tizi Ouzou
15156,Tizi T'Zougart Si Moussa Si Amar Et Si Ali,Hotel De La Poste,531,Maatkas,Maatkas,15,Tizi Ouzou
15157,Tizra Aissa,Hotel De La Poste,496,Ait Yahia Moussa,Draa El Mizan,15,Tizi Ouzou
15158,Zeboudj Kara,Zeboudj Kara,540,Sidi Namane,Draa Ben Khedda,15,Tizi Ouzou
15159,Zerrouda,Hotel De La Poste,517,Draa-Ben-Khedda,Draa Ben Khedda,15,Tizi Ouzou
15160,Tizi Ouzou Krim Belkacem,Tizi Ouzou Krim Belkacm,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15161,Azazga Ville,Azazga Ville,506,Azazga,Azazga,15,Tizi Ouzou
15162,Tizi Ouzou Mouloud Mammeri,Universite Mouloud Mameri,549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
15163,Tamda Universite,Universite Tamda,539,Ouaguenoun,Ouaguenoun,15,Tizi Ouzou
15164,Ain El Hammam Ait Sidi Said,Ait Sidi Said,490,Ain-El-Hammam,Ain El Hammam,15,Tizi Ouzou
15165,Tamassit,"La Route Nationale N° 71, Reliant Azazga A Azeffoun, Tamassit",488,Aghribs,Azeffoun,15,Tizi Ouzou
